Ano;Mês;País;"Bloco Econômico";"UF do Município";"Codigo SH4";"Descrição SH4";"Codigo SH2";"Descrição SH2";"Codigo Seção";"Descrição Seção";"Valor FOB (US$)";"Quilograma Líquido"
2023;01;Uruguai;"América do Sul";"Santa Catarina";0803;"Bananas frescas ou secas";08;"Frutas; cascas de frutos cítricos e de melões";II;"Produtos do reino vegetal";126948;334349
2023;04;Uruguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";0803;"Bananas frescas ou secas";08;"Frutas; cascas de frutos cítricos e de melões";II;"Produtos do reino vegetal";124106;332017
2023;04;Uruguai;"América do Sul";"Santa Catarina";0803;"Bananas frescas ou secas";08;"Frutas; cascas de frutos cítricos e de melões";II;"Produtos do reino vegetal";124106;332017
2023;06;Índia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";7204;"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes";72;"Ferro fundido, ferro e aço";XV;"Metais comuns e suas obras";123398;379690
2023;06;Cazaquistão;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8436;"Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";119599;570
2023;05;"Emirados Árabes Unidos";"Oriente Médio";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";118775;116
2023;06;Chile;"América do Sul";"Santa Catarina";9027;"Instrumentos e aparelhos para análises físicas ou químicas (por exemplo: polarímetros, refractómetros, espectrómetros, analisadores de gases ou de fumos); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou s";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";117590;24
2023;04;Chile;"América do Sul";"Santa Catarina";2710;"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento";27;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";V;"Produtos minerais";116824;99914
2023;08;Bangladesh;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";7204;"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes";72;"Ferro fundido, ferro e aço";XV;"Metais comuns e suas obras";115415;384710
2023;04;Chile;"América do Sul";"Santa Catarina";3303;"Perfumes (extratos) e águas-de-colônia";33;"Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas";VI;"Produtos das indústrias químicas ou indústrias conexas";111565;1762
2023;01;"Reino Unido";Europa;"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";110861;100
2023;01;Peru;"Comunidade Andina das Nações - CAN";"Santa Catarina";9032;"Instrumentos e aparelhos para regulação ou controlo, automáticos";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";110562;735
2023;01;Peru;"América do Sul";"Santa Catarina";9032;"Instrumentos e aparelhos para regulação ou controlo, automáticos";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";110562;735
2023;07;"Coreia do Sul";"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";105289;115
2023;03;Índia;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9030;"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";104905;133
2023;08;Singapura;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";9032;"Instrumentos e aparelhos para regulação ou controlo, automáticos";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";104452;1428
2023;08;Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";9032;"Instrumentos e aparelhos para regulação ou controlo, automáticos";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";104452;1428
2023;05;Uruguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";7602;"Desperdícios e resíduos, de alumínio";76;"Alumínio e suas obras";XV;"Metais comuns e suas obras";102450;68300
2023;05;Uruguai;"América do Sul";"Santa Catarina";7602;"Desperdícios e resíduos, de alumínio";76;"Alumínio e suas obras";XV;"Metais comuns e suas obras";102450;68300
2023;09;Filipinas;"Associação de Nações do Sudeste Asiático - ASEAN";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";102410;53
2023;09;Filipinas;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";102410;53
2023;02;Espanha;Europa;"Santa Catarina";8436;"Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";100421;421
2023;02;Espanha;"União Europeia - UE";"Santa Catarina";8436;"Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";100421;421
2023;07;Chile;"América do Sul";"Santa Catarina";8436;"Outras máquinas e aparelhos para agricultura, horticultura, silvicultura, avicultura ou apicultura, incluídos os germinadores equipados com dispositivos mecânicos ou térmicos e as chocadeiras e criadeiras para avicultura";84;"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";100250;48
2023;06;"Estados Unidos";"América do Norte";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";98347;83
2023;08;Argentina;"América do Sul";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";98260;5000
2023;08;Argentina;"Mercado Comum do Sul - Mercosul";"Santa Catarina";8708;"Partes e acessórios dos veículos automóveis das posições 8701 a 8705";87;"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios";XVII;"Material de transporte";98260;5000
2023;05;Austrália;Oceania;"Santa Catarina";9027;"Instrumentos e aparelhos para análises físicas ou químicas (por exemplo: polarímetros, refractómetros, espectrómetros, analisadores de gases ou de fumos); instrumentos e aparelhos para ensaios de viscosidade, porosidade, dilatação, tensão superficial ou s";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";98010;32
2023;02;"República Dominicana";"América Central e Caribe";"Santa Catarina";9032;"Instrumentos e aparelhos para regulação ou controlo, automáticos";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";96287;78
2023;05;Uruguai;"Mercado Comum do Sul - Mercosul";"Santa Catarina";0701;"Batatas, frescas ou refrigeradas";07;"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.";II;"Produtos do reino vegetal";94859;321360
2023;05;Uruguai;"América do Sul";"Santa Catarina";0701;"Batatas, frescas ou refrigeradas";07;"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis.";II;"Produtos do reino vegetal";94859;321360
2023;07;Peru;"América do Sul";"Santa Catarina";9030;"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";93387;783
2023;07;Peru;"Comunidade Andina das Nações - CAN";"Santa Catarina";9030;"Osciloscópios, analisadores de espectro e outros instrumentos e aparelhos para medida ou controlo de grandezas elétricas; instrumentos e aparelhos para medida ou detecção de radiações alfa, beta, gama, X, cósmicas ou outras radiações ionizantes";90;"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios";XVIII;"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios";93387;783
2023;07;Bangladesh;"Ásia (Exclusive Oriente Médio)";"Santa Catarina";7204;"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes";72;"Ferro fundido, ferro e aço";XV;"Metais comuns e suas obras";91271;246220
2023;06;México;"América do Norte";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";90681;140
2023;05;Chile;"América do Sul";"Santa Catarina";2710;"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento";27;"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais";V;"Produtos minerais";90619;83349
2023;04;França;"União Europeia - UE";"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";89895;97
2023;04;França;Europa;"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";89895;97
2023;07;Austrália;Oceania;"Santa Catarina";8517;"Aparelhos elétricos para telefonia ou telegrafia por fios, incluídos os aparelhos telefónicos por fio combinados com auscultadores sem fio e os aparelhos de telecomunicação por corrente portadora ou de telecomunicação digital; videofones";85;"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios";XVI;"Máquinas e aparelhos, material elétrico e suas partes; Aparelhos de gravação ou reprodução de som, aparelhos de gravação ou reprodução de imagens e de som em televisão, e suas partes e acessórios";86450;184

